,id,attribute_ids
8924,7198861152c0eb53,33
3490,35b7e8e6bd5f36da,13
20125,ebb2bad1c6797f15,51
1557,2087e4b705420e7d,45
19638,e63ae1ed5351ef4d,23
19456,e472301f20f72fe4,33
2633,2ce80a479e0ea64b,13
782,17e6569f8f7072ea,13
10578,82cb36e753beb480,45
19729,e74b1c5c71a4be08,13
9736,7a10a22aeef98d5f,51
21292,f7e35766fa2a7662,51
2997,3080093f955b1976,45
19453,e46c7365365fb961,13
8096,68829ae7500102da,13
15042,b3432259ea02ba0a,25
10363,8092db17ce4e6e2e,13
19231,e1f5292230fcef07,13
10809,8579ab8d6d484a62,13
18502,da36e3b4e78f146,51
16404,c28412316c806198,51
17515,cf37a7973c9a13bd,62
5251,49297dc735820f5a,13
19506,e4f21188d8bc8159,51
21035,f504abf6adbf1432,13
2559,2c15d673c942955a,13
6748,5a6b5776f8f52fa0,13
11846,914267d26d54be56,13
1326,1df603e05e836ed6,51
21774,fcb84c4714817ead,13
21537,fa27f32a24c3727c,51
17385,cda96fda072c3967,51
2061,2684a92f4ea5cd28,1
11246,8aabc508dfefce57,51
9616,78de5a6ebcd22f8e,70
15024,b313a9b882e574ae,51
16627,c50f5921d6eee6bb,13
15130,b4311464b5e3f05d,25
5639,4d6a50f254ed996c,51
3180,3227e8dc8c00a47,13
10437,814f5f513c0fbcd3,13
5617,4d346e2b107724bd,51
12794,9b8a9a8df46c2fe6,65
10128,7df1232bde8334f2,13
9436,76d68de9dbd01c12,35
16088,becea127ad41c2eb,51
21415,f8f218ed5eca7476,51
5011,466ecf2560799eed,13
6185,53db39a8858c4de4,13
4659,42c6fff0521d053e,13
20811,f2aef06322e321f1,70
17433,ce2f8e53075b2391,13
8579,6dd6659a7f16ca8c,17
10025,7cef4e556e93e4af,25
12860,9c3e3aedd1472f85,13
1426,1f04621943b3f5d8,26
20154,ebfb99fbbbdc31d7,70
5461,4b92f8885c348cef,51
10859,861bc1849f9f4d41,33
14982,b2a6ab336e9efb01,25
20287,ed404c7118301162,1
14881,b192d6c8e061785,51
19254,e22d1306b7ae702,16
1112,1baa7d0050eaeafa,18
16402,c2815018517e6d35,51
16259,c0ab7cf75480a3cc,13
14046,a8f7eedebd8d1528,51
7445,62113e15f4dea7b8,55
21434,f9245304fe7c8542,51
9853,7b44371a18ea64a3,51
17415,cdfd90bd0b7b1b20,51
9384,764ad9df50de31f7,13
9934,7c001cc2e4149552,51
2272,28cdf0b88b6c52fd,13
15988,bd74633bcc34f125,13
7898,66abef72dfc55416,70
13558,a370c62b6b59fcb6,13
11390,8ca0bbcc1e9a65c7,13
20655,f0f6cdc4ceaec949,29
11172,89b98b4886bfe62b,70
20727,f1bf2948abe7e5de,23
2389,2a193cd00bb8f9db,51
17530,cf6e9f821f22e65c,51
18389,d8f951945a13c8d8,29
20874,f32ed73a3ea18e8f,25
7420,61d186eba3825e6,13
5419,4b0d24927a53fe09,13
5480,4bd2b12bc95fa868,13
6335,5564df43aa44ec6a,13
11379,8c79cd187b57560b,13
22014,ff3b56e3424db115,13
14292,abbbb608f939836b,51
13711,a51dba81b6da9dcd,51
9506,77a52829b7bcf56e,13
19313,e308e198577bfe32,13
2892,2f847c083d021206,14
10502,81f21d231d1aa01a,70
9228,74dc2d1dbc453258,1
16281,c0ec37dd1b1e2d22,13
12773,9b5f72f99049a01d,51
7323,606b726f9f1bf093,51
20102,eb5597324255650a,13
17290,ccbf83a12791a63c,13
4052,3c11ff7255a66170,51
20110,eb797e7bc3205036,51
16770,c6e2a3b8cd80de38,13
4521,41329638d248fce2,51
9604,78ba65892123d3e7,25
17997,d4777bb2d836b13,13
8644,6e8d6d2fc2deb209,13
18188,d6cdc4aa784e3068,13
15498,b83f7fee2f155a3b,13
10645,83c73f2e81455a12,13
8643,6e8c2e10ee7cdaee,51
16101,beeea132312bf0af,62
17723,d16b08f18646c3dd,48
17756,d1d675dc4c715edf,29
8510,6d3946666876c48f,70
620,16531e3706a78e1a,51
18947,ded2e2f2219aa294,51
3716,3840ba2f5bd28ed8,13
20219,ec9c0d1c7917da00,51
14385,acb2557c7b1f90b0,13
20778,f252eef4e10e3039,13
3206,32840eb60f5aac3,25
5421,4b12a6349bc8e285,33
726,174977180efc5479,13
346,1378e8c2a500a114,25
11184,89dbd052f169c235,13
5855,4ff1eef1ddf4b21f,51
18239,d758a6154dbc9f50,13
1362,1e3b183411a7674c,51
4321,3f3dce89a3b41751,13
16120,bf2a4b90ad16a3f0,13
9367,761d9a1cd5b0ec84,13
3371,344b69fc1c526824,13
21648,fb62cea70bd31fcd,70
11583,8e67a20948154a51,51
11270,8afdfe4b518db648,14
20121,eb9f22fcc7524335,13
2088,26cf91269e6d1ab7,58
17109,ca885adf9d878b51,45
18003,d48d9dee165d27e9,13
12166,94df3f3fa3fdd31c,13
15552,b8e0cc6b01237614,13
3288,33566c32449ea516,51
357,138d0748bb4fe133,51
19525,e51929edd355882b,51
14777,b08532f206a55549,13
866,18d01ce84df0eba6,45
11019,87f4d785b3adf9ba,51
17474,cebb7262c60006cf,13
9289,756292134bb226a6,13
2067,269a15de8438f227,13
3646,37753f796182ead7,41
12271,95f7d8a9d456cae8,42
15414,b74d9338d4792bdc,26
13986,a8341a1986060a97,51
18710,dc8db1e8edf27ef7,25
14193,aa9a857460ff9e,51
11428,8ce4182e40581f83,29
8149,6904124348033ad,51
4822,444c654e897f3906,13
9855,7b4906e958a8032e,51
5344,4a3e52e3cfa1efd4,13
3619,3739e4ff81500c4,70
18963,def1ad7ccb6355d8,13
6429,56a2a64e1400918,13
19102,e084ce71b94c5846,26
3881,3a384781ea0d915,13
16307,c15e7696fc16bf54,13
9975,7c894d8d5f37cb5a,29
2709,2db6d7ca87ca7bcc,13
2736,2de812466e9938bc,13
4309,3f1e22b9f5cd284a,51
20140,ebdffc30f66b0ca4,13
7611,63cb8318e5328c79,51
3379,3474f1f7ad27685a,13
6827,5b3ee530ee92428d,13
1000,1a8194af64a3eca5,51
14623,aeee813d29250811,13
16605,c4ddc882c88a529e,51
20594,f05184a3573dcc37,51
18081,d58ec378eb8b72f3,13
17384,cda5b76556a275a7,33
988,1a371890ebba6d26,13
2734,2de25de1a7040b2f,51
729,175abb2a2108b498,51
16037,be0ab6969bde8ca9,51
14298,abc9105cf3ef83f0,51
19446,e45cc03abc22565a,29
15947,bd08acc3fe39b9d9,51
3901,3a5de252235907a8,51
15048,b350b608514628f4,23
20758,f218a403a20662c6,13
21942,fe8ae6ce438b850d,13
18226,d7330057ff321dcd,51
14586,aeaaadd60b5100e0,51
9534,77f85ad49b615f93,51
8655,6ebc3d84d67b1576,51
20672,f10c289a6f6ee8d8,13
11455,8d28ad8826bcd305,13
17719,d1646b4c6e9f4b8a,13
2517,2b8c1364626fb3fc,13
20273,ed22b9fc1901461e,70
8637,6e782c8e5541ae55,51
5055,470351af536e1e3a,14
3755,38a2aefe033be993,13
12713,9ac866412375c9a5,13
15373,b6f15ca0305f8685,13
16949,c8bd781d93187c88,51
5847,4fe4248256c227b4,13
15451,b7bf52a96cc2c5aa,55
9210,74a228bb4bbf9102,13
3690,37f7f159bfc1394,13
9224,74cdd9aa346ec5d4,51
9249,7516b70fb8635174,13
17221,cbd17e9554dd54a,58
14507,ade25dcd17da8655,13
1081,1b56fa273d40b7cd,13
3325,33b158ed3ac064f6,13
3420,34f9b119c6edb8c2,70
15725,bac9a7130f8a6db1,13
8735,6f8eeef365ffa123,51
9876,7b77a833dc413955,51
9514,77bec1edc617f26b,51
4422,402dc69b857d6448,13
16717,c63dbf55345fc31f,29
426,145b82a166f1d5e0,51
17967,d41ad9bdfa2f2cae,13
4584,41edc8dc87096830,13
21651,fb6b92a7320c8300,51
2348,29ae0ca4db228629,51
11462,8d45b95c01359275,58
6139,5346246afc40cea9,51
5782,4f16fb2857ab78c3,51
18721,dca5c7f5a77564df,13
8103,688c3b80aec98338,51
13427,a2183aef322f390d,51
14952,b255d970ed7a813f,51
10707,847524509791fb70,29
2845,2ed7f0c1f3e7efd7,13
8683,6f0ca6f05d9b1545,51
3487,35a1ca9c029ee46a,14
22028,ff5b16f6dc93e6a2,51
3120,31985337b30e86eb,29
403,1406182705920b76,13
510,153498382ac2fe97,13
4988,462ee40fa181c73f,25
12060,93a3cc60c4216807,13
14703,afa63b8dcda081b3,70
17482,ced4144e3066f5c0,33
11482,8d6eb4fc431a9ddb,13
21535,fa251b9d714acbdb,13
12420,97a300bfcec32780,13
15463,b7f8a82528b0ba16,51
12205,954f1639389b707d,13
4236,3e6e3b5441eced49,51
6122,531b653e6edd6f85,13
20141,ebe01220213ba689,51
21881,fdebda3c8dc8c7b9,51
17339,cd4214290884d40c,29
4506,40f666cd61d4db3a,51
7405,61aad4fc622d7cfc,13
6454,56f7b80a1bfc02b9,51
2107,2716b29c3e118af3,23
8775,6ff4698852feb8f3,13
11423,8cd792a7f4cb5eee,51
20856,f30d86a2280cc847,13
8679,6f04acec93f4a050,13
6115,530e70dc6d9a6084,29
19516,e504b27ef7e61f79,13
5245,49192cd59b98c007,13
6963,5ca8653ab415ccbf,51
17468,ceae6cba707076c9,14
14686,af83023d73aeb5eb,25
2966,302f53a9d93ef672,51
14991,b2c4b35f80678e3c,13
10798,85585a55b20a87fe,13
7999,678f8083ff8f32d1,51
12678,9a620055f4f4a9b3,28
16952,c8c3cbb935874f66,51
265,12a69b8493479bf6,13
5933,50c70b82503bbde9,14
15217,b512aafdd3760cd1,51
6403,563fc8199c5228f7,70
1565,20a62a4b7da9639d,13
6746,5a66dd1c3b7de836,13
1905,24c77d06e9a910dc,13
3766,38cb8cb37ba7cca3,13
11518,8db37f2c587ea713,13
16285,c106522123fc4d03,13
311,1326f79895ec02e1,51
21097,f5c1177c1ed00adf,13
2833,2ec1fdf150fd4a14,51
3581,36b59ab8007b97c5,51
11585,8e688b754fef7a40,13
10199,7ec4453eec8e5d1d,51
13962,a7e7e0bd21009b8d,13
18445,d9a74cc5ba03fa11,13
10349,8075dfbc6f03a1d,51
4814,4437fd68f1b12a9b,51
5429,4b2a804846f24f5b,51
3384,34900de41fd35dd4,51
14114,a9a7d7b1e9d5bcfa,13
5408,4aecd85766facd9f,51
11465,8d4dcb14f0993fbf,51
12686,9a7042531db9395a,13
9299,7573dd4101f87b4a,70
1868,244d661b1016596b,13
11660,8f402575e046330c,23
20277,ed25e9c4a1b7e852,13
1610,211ebd650981193e,70
12451,9808d9be2c7bb664,13
899,191dcd0747093ac6,51
7260,5fc4123de9f3aa30,51
11434,8cf245d1cc7c1b6d,51
2703,2daacb540459bdaf,51
1663,21e0eaa852d9bf80,35
16687,c5c0ae609332ad45,13
4202,3df18b7fe5d5373d,44
20645,f0d8e80577832df7,13
5388,4ab955d10743c8aa,13
11392,8ca2b011d91cbdbd,44
13627,a4433d4ed5f862e1,13
14070,a93cf1fdf7f35be6,18
17130,cabeaedb1d7cf9b5,13
15592,b95be4b361de0e54,13
4491,40cc38f1483c3071,13
20940,f400844f05a59afa,14
9184,744a8eb1228ef43d,13
10674,84208439d8dc17b6,35
19168,e14a723b06a188cd,51
5763,4ed61ef3884c7ca9,33
12114,9470cdf009980773,51
8840,709c5de84b16ac42,25
19917,e9357ffd86cf50f5,51
10635,83a845779ed2cfc9,51
3852,39e374aa1ba52540,51
7959,67319a125c77268a,13
10003,7cc173fe13399dba,13
21169,f67b3e1a08df7cb9,51
247,127d34402cb91d14,23
6640,592e24e24f1b7834,51
9820,7af6ec58b5ab140e,51
19169,e14abc5e49c35ac8,58
20510,ef803fd4fd68f101,13
5485,4be0639eeb326626,51
13001,9db43700f2aafb14,13
5454,4b7f2e15fe373a8e,13
15403,b736bf286a8833ca,33
11603,8e9714f3a1c18404,51
21107,f5ce729d68916740,13
664,16afb9d9bf441246,32
13516,a2f763174a43f42f,13
12043,9376a9bdb263a384,13
1942,2528ced5e0093081,9
3821,3978147e0dc15b40,13
12549,9913b19d01aa7cce,70
16300,c14e13553cd5d638,51
2288,29053399073b5d66,51
7845,6603b14cfc980959,13
6268,54aed6858f424b9d,13
8412,6c343d24e9f274de,51
4158,3d76c5199088c9df,14
4248,3e825cb0375fd139,51
5888,5044869a6854e6a4,25
2631,2cde5e8ed565b7e1,51
8035,67d873264cb76b9,51
21270,f7a46ed38d0a72b8,51
16079,beab0326e9c2cd50,70
7438,61fd8a23fbaf3e5f,13
14127,a9d48c6b7036c5b3,13
2001,25e3132871a4e669,13
21273,f7b2735f3baab394,25
15175,b4a5487a02adf135,13
2913,2fb861f6f9b3bb6d,51
10979,87767b48cd948e62,18
12500,9875ee9e5bc72f80,51
3014,309fcb6c05e47a84,13
164,11af7699929415c5,13
21325,f837c7cafb791f65,13
13304,a0fb47c758923603,35
14112,a99ac377d4d37a3e,51
8101,6887d2ccdffa9e8a,45
20041,eaa6c4eef6b51039,51
7943,6707cbda49b8f7,51
10371,80a5bf3a1f817f25,13
9851,7b3b6d0a145b59b8,13
3704,3817200d622bd0b8,13
21710,fc14362477154dfc,51
14725,afdd84961cc235af,45
7255,5fbb10c8275f198,23
19566,e587335086507c7a,51
4023,3bc8ca068a199580,51
13271,a09514b23e61be58,43
710,17262261d80ca0ce,13
1759,230c9c01894c9492,13
8134,68eb7e0c03972c76,13
3186,323ab4bb4abe10c3,13
9976,7c8b4100ba2027bb,13
9633,7912f34386f9cdd9,70
13779,a5e3e3cb86076c38,13
7987,6781473f55473747,51
9567,7852921fda27e917,25
1218,1cb9b67e6aa4d8b7,51
16169,bfbcfb5649a50e,13
11365,8c48ce950632ceab,70
7376,614d030110349374,13
13333,a147b6fd181a4662,35
15644,b9f0de50d5b69735,13
11721,8fde21b8de7c94dc,13
2563,2c228a10a63be43,13
10851,860109067cd77ba6,25
12414,9792d80266a1cfae,14
10616,8375e61ff3b4f450,51
10066,7d6a775f8ce629b6,61
6281,54c79da9e27587cd,13
21077,f58ab1ad65d990df,51
1628,214b78b96166cddc,51
10176,7e862b8593cb1319,51
7792,65926da21d9005c,29
9156,73ee3f2c37a1b2c1,13
15057,b3760ab35503b2d1,41
434,147b21e104ad416a,41
8304,6af10cacf37f86c5,45
11414,8cc781fc77daab52,13
16987,c92e0cf442c05b06,51
20800,f2853da03045f627,13
19404,e3df70b2dd52923,13
3312,338c98a4eccd4c90,51
9910,7bcbc09d03186627,35
9213,74ae29d2f8c49b0d,70
9013,728a2f3fe669150e,51
232,12611106a15d7231,51
7233,5f816c67b8087f18,51
13868,a6e98cc0e7f1e581,13
1047,1af63a102f6e2ad0,51
8152,6907fc263d19ddca,25
1575,20b9b1bff82eb812,51
13696,a4f3d919d018757d,13
19768,e7a9bd38f470b084,13
14765,b06739cba1a34c18,70
7826,65e59ebff46c0a0,13
9991,7cad6f97a3f01342,51
14382,aca6a4b682ed27b4,43
46,10835cfcddef3db8,13
18251,d76ed5d96437680c,51
14597,aec014191e9ab72e,13
8487,6cfb3ed7215478a0,70
1469,1f874be1a9ae0c80,13
3954,3afc8a4c2bc0ac72,58
8269,6a6de009ff8e95f1,70
18854,ddfeabd591d84e49,13
19249,e221f034051a49ba,13
17750,d1b02102a36f7b4a,51
6690,59a8f180c41de646,13
11881,9187c46687c3fa51,13
13519,a3036880f6dc91b6,51
4266,3e9f9bb72b7e4209,13
5189,489204a2a3a47721,51
5148,4808cafe2045bc2d,51
16418,c2afeb9130a25fe2,13
21143,f62e38af7eccb486,51
9933,7bfb870112df5634,13
2560,2c17ceabb9932b37,13
16848,c7c62a0236905193,25
17781,d21498e94667018e,51
21654,fb7b89a0c5ee7ede,13
20024,ea7befe6b96b6cb2,13
19810,e811b7cd591f02fe,13
20671,f10a7cb641eb983e,13
6553,5812eafbc2e0f902,51
5337,4a2e2677fd2fd302,13
14210,aacfa44553cc4874,13
6109,52fbe3d100ba3cac,51
18590,db2b4ff000b92c92,55
7479,6269be320efe485c,13
6356,55aa3efbeb072689,51
932,197193c4f337da1c,51
15978,bd58942f337b853,51
17231,cbe29120972f4c44,13
15269,b5a6a4b9377eaf69,58
15630,b9cb45fd8525287e,14
15241,b562c97d406bdba9,51
19707,e702af3bcfe8e94e,13
16730,c65907f67b312beb,13
18529,da8d6dc0f7dd8a79,45
14073,a940828599f4f997,51
4862,44beeab11a5b0939,51
12518,98a4a1106cbbf856,13
17299,cce25440281d8551,13
5844,4fdc089e67717db4,51
2127,27411253d232edb3,13
6920,5c36fb3367e76bc4,51
2013,260b31562e2608a1,13
19364,e3854d6db427b12a,51
2309,292f304be7ba18d9,13
15753,bb1569a88abf9bd6,13
6552,5812ce6af37042f9,13
1204,1c957139593f1d4f,45
7119,5e32cb69975a8b79,51
4113,3ceb9aac1a08d3e9,13
21083,f5969bfed76a1614,13
20200,ec720fe83d200edd,51
20206,ec7cbfe73f84038f,51
145,1185ce199419ff00,51
14196,aaac0902831d526e,51
10201,7ecce323c62a40a8,13
3902,3a5e14c362811c75,13
13551,a3652d5405e5e261,51
13904,a75ff882bcc5aacb,51
17759,d1de820a4ab8e832,13
16755,c69e806c79a4226b,33
11451,8d1dec2c0a79e357,13
10542,82593845a9bc39fe,13
19800,e7ff4fbff3e8ac40,29
15135,b43b4d28c7ffe06f,13
16852,c7cc645ae180e95d,13
348,137ecd5501137bfa,51
15279,b5c836db1496ff35,45
2777,2e43f760db9ad69e,51
14470,ad8b2375d1707123,51
8295,6ad874a2b30a80b2,45
21792,fcd58b0e26e09f88,70
18410,d93465bf2b9b1dd6,40
18326,d835dd7b5f9d5171,13
14567,ae798185fe9c7342,58
654,16a1bb2d573bedee,13
1073,1b45fb03d6fa8a67,70
18915,de936cdd26f13,13
10356,8083b605fc104f0f,51
19908,e91de2d24222bb66,45
10554,828984a9dad46e4,51
6798,5af2807f1de22eb7,65
7454,622a5c01da41d227,58
4875,44e8f298fa7344f7,13
16191,bfe7a37f55fcf215,14
16682,c5b6f50eb29e4f53,55
3381,347a34c172da0577,13
8301,6aea4478a8b79530,45
22010,ff2c0051a210fe20,51
8062,681bae79525da1f9,51
7881,667d711f85b70f33,51
5865,5011e8eae77c8845,51
20172,ec2bec075dac89ec,13
18054,d53a92a3f94ce0ce,51
12009,9308aede0440f350,13
10759,84f11c7839338554,70
22027,ff5ad6f38484eba7,70
21971,fec45a9312924e43,33
14457,ad6ed40e5f56f95f,13
5696,4e255315586fcec0,13
10779,851ddaf9eb4eafc6,51
13728,a556c71348d8dc1,70
11883,918bfaac3f6948,51
13168,9f7ace8183fe5549,51
6572,58531b4bb5d5ed8f,13
7241,5f9363599e2ce924,13
107,112f115154a0cf68,13
3575,36aa628a1b123c7a,13
8388,6be0610e5042d586,13
14165,aa4dbc549fba3362,29
5853,4ff04084bae17884,35
19080,e03e405204bff9d1,13
1511,2003c6233a510974,13
8895,713a07749c2af19c,25
20903,f371a293fae81a0c,51
13365,a1905d24599cf9c6,51
16701,c5ea2127d754e87c,51
4465,408ddc2c7abff0b7,29
21649,fb681b4ca0d7f3dc,23
17458,ce7af08bd746b36c,70
4642,429b6efb53905861,51
5176,486757fbef37bfdd,70
20124,ebb1c6ac1a2d3db7,13
17693,d132afe418a6d19e,40
13624,a43d542a5bac83d5,52
3647,37780914fa03451e,13
1961,256ebb56157d314d,13
19336,e32d08acb30a6cd9,51
12750,9b1fca94a1606492,51
11666,8f4e12080ab0c114,51
18955,dedcd5a7d2675928,51
11308,8bae87a6403baccc,13
8746,6fabadd3db61c4e4,13
18071,d5720c863fa27f35,13
10815,85812b197771ca90,13
735,177598b647055ed,33
3948,3ae920bd850a9547,51
19997,ea28d74a4e7f760c,13
16750,c68f18425e6d5be8,13
1494,1fd0d363f7cdd685,29
20386,ee2e785bdbac8bda,51
8054,6802a213e5453893,13
8576,6dd309c25849f03e,13
12122,94807f99eb256044,65
19562,e5780988b71f65d5,51
18159,d6805d5ceaefd7a6,13
21310,f80b26a4ebaf8ffb,13
1902,24b8bf543b9f53f4,13
4770,43c76992207c5a30,41
19962,e9c5221a66638162,13
1169,1c44740b8f339db5,13
2024,261a8cf158a9b199,51
18552,daca197b96389c20,51
10607,834d7cac3057e4a9,65
13384,a1aab83e96b738a5,13
9856,7b4d4f16907f826f,13
18520,da71a15588a0330c,13
3754,389e0153c1f06d8b,70
20494,ef411cecae42980,13
8955,71f62949d09b78b,25
20719,f1a392afd28c6a29,51
5594,4cf7dd289b0d67f5,25
462,14b9147dc046711a,13
10386,80cde4cb0f3bf99a,51
6246,547d35bbb122f867,13
14592,aeb70020bc69f5f6,13
15211,b503ab8665b631e8,13
2655,2d25e5670dc472bb,51
2410,2a5da9ce524f73d5,13
11158,8996666e8d871950,13
18889,de5b7a786909467a,13
8126,68c9ddbb3a3f02cf,13
19385,e3b0fa4c32fdc8f1,13
11075,88ca91875800bbaf,13
20944,f40ffdbc40cc6b07,13
17313,cd0694b36adaeac8,13
3928,3aaa00af8c6e8072,13
14315,abe8a0248cbc9cab,13
7317,605e711bbf0525d1,13
5546,4c7d92ff04565c10,70
16277,c0dcb12ba33d528e,51
8161,691dc014ac3db471,58
11267,8af875f3061fdd11,61
19559,e571b0638ae59be7,13
2473,2b295d3413244350,25
16142,bf7f6c3a33668ffd,51
10063,7d63edf762e72b56,51
8862,70d01a7a92bd9dcf,29
14606,aed6541e88eb55c3,70
12591,997608a11c85da97,13
9755,7a44bf265b26f1d5,13
5876,5029a7bd72470ea,13
21796,fcdc295032337e08,13
17336,cd3d5d0d55c051eb,51
1314,1dce8cda112f210,13
15527,b886ec1ece6ad638,13
556,15ae4a1f3e144d81,51
2985,304d0eedb02d14c2,13
13797,a6226acbfa7ab329,70
17074,ca162b20005cd727,51
12131,949240b33ec74cc,58
3115,318b06abee9ef22a,51
4815,4438983f767f2457,13
20063,ead5b533e6af1a5a,13
6318,553de4018282f7f6,13
13075,9e72eb9d2f579194,23
8805,7033b60ed0446545,13
18151,d6689dd615d01a94,51
12086,93f80e7297e0bc94,14
5545,4c74215ee6582ff1,42
19103,e08e8d5811ab3c48,51
10857,86169ed85a442a4e,13
3919,3a93d553f348fe0a,25
20067,eae18a49b5c8b03,13
16618,c4f71263c4b724ff,51
9916,7bdae892f2730888,13
12335,96b64f882440cdc2,29
21183,f6a3dc2ffc4655eb,69
12489,98619167c61237c7,13
8578,6dd5d94854ea3562,13
4301,3f0eaf72997b83ea,13
18120,d60fc61f82c4c07f,13
8654,6eb2d4ccd3cd2ba6,13
14657,af3c14f8c6517433,13
6282,54cfdf5d70ca240f,13
13723,a545232feb755281,13
3498,35d036c2fd0a5485,13
14250,ab47acc629580161,29
17179,cb67a79750203348,51
10370,80a091763c0a3124,13
6099,52d870b5f3dff9ea,13
20128,ebc0d6852e0b4b1c,51
9039,72da050086764fbc,13
392,13e0dc1e265b16ca,13
6848,5b7799b5b58211a1,13
16776,c6f5407ccfcf4f89,51
9182,7448945147f830b3,51
17264,cc4c746c30386acd,13
16306,c15ce437e1f36c01,13
6002,519092bcd119e1be,13
20051,eabcabc4a8a43590,51
18102,d5d7b82f6b1f871d,70
10917,86cde5f321bad2b3,13
21382,f88b3bfe58d808e0,14
5928,50bab60ddcdabc8a,51
11949,924d1bf8cfe830f,51
11463,8d4afc933f8a93cb,45
6508,57857480b9df5539,13
16235,c062d326b8bc01e2,51
21429,f919e93fcde6956a,13
11942,9232344e86bc2080,51
14590,aeb298ce08da16e3,51
11844,913a34ad86e21e67,13
328,134b518e6af70521,51
16970,c8f99f33facb549,13
17090,ca386932d6df748b,13
16895,c8257e28ac93ac1f,25
11796,909edd12b5cd920b,45
12085,93f433def4659633,13
2212,281f9eb7873b240b,51
13900,a7574138c24dff57,23
11795,909e83e36c4b0730,51
6570,5844fdf76e61ecae,51
12391,975a52dda34cb9fe,13
13708,a51790d9dc285bb7,51
13850,a6b289ee4b714f6,51
9528,77e3d95465a3bd1e,13
1383,1e7db7fdce9c1f3d,13
14257,ab5ce3e18fb9e129,70
2977,303bff18e38b63cf,70
20743,f1e4104f48ed541c,42
2859,2f0a6534a232669f,51
16416,c2ae531b15753a8a,51
6333,5560b8c2ff5e16dc,58
1507,1ff52d2b6d162f02,51
12282,961f5f8cbfb46b03,13
1040,1ae283e16c19b4ab,51
20409,ee704cc35bfc06cd,13
5682,4df54e73b40f0412,51
2928,2fd2c9aac538e196,33
5238,49109413b8d086a,13
5875,502854a253cef787,51
18606,db65c6afad4c141b,25
21104,f5cba51d96c24c3d,67
17222,cbd2320399aa74e6,13
8532,6d685789cf327494,13
21732,fc57c215d12083a2,29
15556,b8e44adc39c471ce,13
12982,9d8b379ddc4b6dbf,13
16044,be2109ee8273ad47,51
19885,e8e674770040acc3,51
16494,c38392bd57aa6abd,13
20384,ee2ab6eb987136b6,29
21205,f6e65185b785c68e,43
20977,f4696832b127a38f,14
1182,1c5f441053fb1a76,61
10721,849d0a841e029759,51
4486,40c3a0c55f755347,13
16112,bf0d855a13eedc94,13
6112,53082adccc27f0a2,14
19827,e84b827f325ec0f6,51
8435,6c5ef1eef7e5c01e,13
11054,887bc5c15155f4f8,51
20556,effdff362e907908,13
11376,8c71d708d4b617dc,13
5591,4cf2f81a35d895f7,51
19466,e492d342b428cb20,51
17217,cbcdb7e700e823bd,13
18301,d80294499df77497,13
489,14fec4915fd332c1,51
9171,74323f054e88e473,13
6897,5be919b2d16ab9c0,41
20879,f3385ce5f3812112,14
12766,9b4f21d2645bbddb,51
6831,5b4bfc503c837c4e,51
10478,81addaf93e456308,13
12403,9776a1d9ba0bc778,51
13111,9ee4d0766a8b3313,13
21621,fb11685af9dd5641,51
17892,d33e1ac1c4e63631,13
11186,89e0fe4b86c9c12f,13
12599,998762d9062bfeb9,13
21574,fa91d9843ece69ad,13
7642,640c78e7beefdf53,13
5966,512acb78e3d9aaa5,51
16234,c060303efd679093,51
16592,c4bc6aa4d3614bd7,29
19105,e099cc1943c3869c,51
7171,5eea2dfeb89977b,51
2000,25dfed37207cb48f,13
15731,bada31a9a185797b,51
12130,94923c1a2e6cf2e6,13
8903,7151c1402696643b,51
15083,b3c7c11a753f7e7e,13
7011,5d2b0b42b903f545,51
10684,8436b56ff065f9c0,13
10108,7dcd2ec9003a421f,51
18981,df2f5c766f35206c,70
15622,b9b87118204bf8e7,51
7068,5dab0c13a0b5b249,51
331,135719843ed6c201,51
12247,95be7fb38f2cf990,44
10941,8707a9a52719606c,51
11913,91ec2b252ae4206e,13
6474,573b028a9aaad1c9,27
5598,4d06a8aa1204a512,51
13448,a23ee8f7a81a01bf,51
1184,1c65425f9e834961,13
267,12b0975b07b91fa6,13
20444,eebb3ea9d61c9b36,70
1656,21c54e9b9e36a6d1,13
12221,957fad0b1f2cb052,51
11861,915989d7636f1c5d,13
2853,2efeabaacd4201ea,13
9949,7c4e076d61484363,14
1938,2519466525a1004f,58
13116,9ef035f09b04708f,13
14463,ad7e11b3249e2847,13
9136,73ac44b8bcae5141,13
4108,3cd8624258a813b5,13
12858,9c39361b09f83cae,51
2035,2644372eb581c0d,25
4548,418edb2c6eb2fa84,51
15628,b9c637525c7a2211,13
5370,4a83181349fc6554,13
7550,63195098225dd6b5,13
2050,266c1e6ed1006a07,35
16129,bf6031bebef75089,13
872,18db10ecb4f7f79d,25
19669,e69cfbeaa4c1aa76,13
19101,e0800ff1bcfb577a,52
14488,adbc0900fe896ed1,51
6637,592a1c8d10d7349a,51
19999,ea2e3a97cb7b8b09,51
15757,bb198a5d5c709946,13
21898,fe16c89a1d671103,51
14502,addb72a2e202262a,13
7724,64e14a0498c92fa1,51
2089,26d10c930034146a,51
20754,f20f536e31c224f2,51
11196,89fe36ee12c6b4bf,13
20735,f1cab7fb23c12d42,13
6121,531a8629e568e6d3,13
10719,8497b340e8fe9982,13
5279,4975ed5618d7a47c,61
7507,62b429546dd722a1,51
19981,e9f4d3495c61a9ed,13
8709,6f612caf0c19f378,51
